"rectype","issueid","project_owner","project_name","actor","time","text","action","title","provenance","paths","plus_1","urls","issues","userref","code"
"commit_messages","","aio-libs","aioredis","popravich","2014-08-13 10:26:08","docs updated","42ba12d754cefcf643f2a53c936a005429a6b9aa","","api.github.com,git_clone","[u'[""aioredis/commands/transaction.py"", ""docs/mixins.rst"", ""docs/start.rst""]']","False","[]","[]","[]","[]"
"commit_messages","","aio-libs","aioredis","asvetlov","2016-01-03 20:00:15","Update conf.py

2016 year","42d5b618ca61d8af486bbb17984e7ec92eba3972","","api.github.com,git_clone","[u'[""docs/conf.py""]']","False","[]","[]","[]","[]"
"commit_messages","","aio-libs","aioredis","asvetlov","2016-09-28 12:21:45","coveralls -> codecov","42f697bc8e6f414f7843ead67f4e1ab7f06d0ee1","","api.github.com,git_clone","[u'["".travis.yml""]']","False","[]","[]","[]","[]"
"commit_messages","","aio-libs","aioredis","marijngiesen","2017-03-03 09:25:20","Fixed flake8 errors","431146ef28542a8b204614682feecbaca3718142","","api.github.com,git_clone","[u'[""aioredis/commands/sorted_set.py"", ""tests/sorted_set_commands_test.py""]']","False","[]","[]","[]","[]"
"commit_messages","","aio-libs","aioredis","popravich","2014-08-08 07:15:20","arguments type check moved to execute method","433fe0e2284cf2209cfbe1e96db94dcac4f04df1","","api.github.com,git_clone","[u'[""aioredis/commands/generic.py"", ""aioredis/commands/hash.py"", ""tests/string_commands_test.py"", ""aioredis/commands/transaction.py"", ""docs/api_reference.rst"", ""aioredis/commands/sorted_set.py"", ""aioredis/commands/scripting.py"", ""aioredis/util.py"", ""tests/connection_commands_test.py"", ""aioredis/connection.py"", ""aioredis/commands/hyperloglog.py"", ""aioredis/commands/set.py"", ""tests/encode_command_test.py"", ""aioredis/commands/string.py"", ""aioredis/commands/list.py"", ""aioredis/commands/server.py"", ""tests/transaction_commands_test.py""]']","False","[]","[]","[]","[]"
"commit_messages","","aio-libs","aioredis","popravich","2017-09-26 06:58:14","update ping command to accept message argument","434c49a93a27abcebbd243f228cee31be7e4b11d","","api.github.com,git_clone","[u'(unknown)']","False","[]","[]","[]","[]"
"commit_messages","","aio-libs","aioredis","asvetlov","2015-09-11 15:56:53","Mark RedisPool.clear() as a coroutine.","439e6d205f25c52ce9d9c5dda21d17171924aca1","","api.github.com,git_clone","[u'[""docs/api_reference.rst""]']","False","[]","[]","[]","[]"
"commit_messages","","aio-libs","aioredis","popravich","2016-10-24 09:28:41","CHANGES.rst updated","43e0d3f63108dda14014a4a28eef67f31a716cec","","api.github.com,git_clone","[u'[""docs/spelling_wordlist.txt"", ""CHANGES.txt""]']","False","[]","[]","[]","[]"
"commit_messages","","aio-libs","aioredis","popravich","2016-03-25 14:51:03","check and raise ConnectionClosedError in execute_pubsub","4453a3baa997eeab08e78cd130bb02b62447eda8","","api.github.com,git_clone","[u'[""aioredis/connection.py"", ""tests/connection_test.py""]']","False","[]","[]","[]","[]"
"commit_messages","","aio-libs","aioredis","popravich","2017-04-22 20:39:15","Merge pull request #207 from alefteris/asyncio-classifier

Add asyncio trove classifier","44964976fabfacb06254bf273873dd4d25cc46ec","","api.github.com,git_clone","[u'(unknown)']","False","[]","[{u'raw': u'#207', u'refstyle': u'#d', u'parts': [u'aio-libs', u'aioredis', u'207', u'']}]","[]","[]"
"commit_messages","","aio-libs","aioredis","popravich","2014-07-28 06:32:02","Merge pull request #36 from jettify/feature-string-commands-test2

Feature string commands test2","44b568dd2aa40bed63db51157e9a3cfd6a2d5cea","","api.github.com,git_clone","[u'[""tests/string_commands_test.py"", ""aioredis/commands/string.py""]']","False","[]","[{u'raw': u'#36', u'refstyle': u'#d', u'parts': [u'aio-libs', u'aioredis', u'36', u'']}]","[]","[]"
"commit_messages","","aio-libs","aioredis","popravich","2017-01-08 12:04:42","test updates","44cc985da92fa36fdb6f397883a9134b689d937e","","api.github.com,git_clone","[u'[""tests/connection_commands_test.py"", ""tests/pubsub_listener_test.py"", ""tests/string_commands_test.py""]']","False","[]","[]","[]","[]"
"commit_messages","","aio-libs","aioredis","popravich","2016-06-02 15:10:40","Implement close()/wait_closed()/closed interface for pool","44f782f039e38f0f89de41ddd71182d893bc1b21","","api.github.com,git_clone","[u'[""tests/pool_test.py"", ""aioredis/pool.py"", ""tests/conftest.py"", ""aioredis/errors.py"", ""aioredis/__init__.py""]']","False","[]","[]","[]","[]"
"commit_messages","","aio-libs","aioredis","popravich","2015-10-29 19:33:07","Merge pull request #93 from samuelcolvin/examples-fix

cleanup 3.5 examples","4570626ce60d1410827a063a970c66e69f98ba03","","api.github.com,git_clone","[u'[""examples/python_3.5_pool.py"", ""examples/python_3.5_iscan.py""]']","False","[]","[{u'raw': u'#93', u'refstyle': u'#d', u'parts': [u'aio-libs', u'aioredis', u'93', u'']}]","[]","[]"
"commit_messages","","aio-libs","aioredis","popravich","2015-11-13 21:37:20","Merge pull request #97 from aio-libs/multi_exec_encoding_fix

Multi exec encoding fix (close #94)","4600c393dfafd7391a12135e0fef72faea436dd1","","api.github.com,git_clone","[u'[""aioredis/connection.py"", ""tests/transaction_commands_test.py"", ""tests/string_commands_test.py""]']","False","[]","[{u'raw': u'#94', u'refstyle': u'#d', u'parts': [u'aio-libs', u'aioredis', u'94', u'']}, {u'raw': u'#97', u'refstyle': u'#d', u'parts': [u'aio-libs', u'aioredis', u'97', u'']}]","[]","[]"
"commit_messages","","aio-libs","aioredis","popravich","2014-05-30 08:54:54",".travis.yml updated: now starts redis-server in userspace with listening unixsocket

Squashed commit of the following:

commit 8918067935115af7ed81af9f10da005732165d8b
Author: Alexey Popravka <alexey.popravka@horsedevel.com>
Date:   Fri May 30 11:47:48 2014 +0300

    typo in test fixed

commit acb5eca37fb9fc41d4f5927172fe63c6cb075866
Author: Alexey Popravka <alexey.popravka@horsedevel.com>
Date:   Fri May 30 11:44:15 2014 +0300

    .travis.yml typo fixed

commit 06c51a94e5949e2c3bfe9290ba20e18eeaf2a3cb
Author: Alexey Popravka <alexey.popravka@horsedevel.com>
Date:   Fri May 30 11:42:33 2014 +0300

    fix for running test locally

commit 75179ccf5e915ed91e904cd4a914dc947f320713
Author: Alexey Popravka <alexey.popravka@horsedevel.com>
Date:   Fri May 30 11:30:28 2014 +0300

    testutil updated

commit e3eb78a759d4a60556e061e3d59954c459d30c70
Author: Alexey Popravka <alexey.popravka@horsedevel.com>
Date:   Fri May 30 11:23:34 2014 +0300

    .travis.yml

commit 11d28c1dcd122c71b2492b78ce2fd61b5b5c2330
Author: Alexey Popravka <alexey.popravka@horsedevel.com>
Date:   Fri May 30 11:13:06 2014 +0300

    keep trying

commit 5bec7da45aeefc89678c4c245c595e0bc2f2af95
Author: Alexey Popravka <alexey.popravka@horsedevel.com>
Date:   Fri May 30 11:05:29 2014 +0300

    .travis.yml

commit 232d498b0f8b2f5a48968f9c0ca8e378f908635a
Author: Alexey Popravka <alexey.popravka@horsedevel.com>
Date:   Fri May 30 11:02:29 2014 +0300

    one more step

commit a1f2bc27156a2aa5d4bd230199eccaa65cf2f458
Author: Alexey Popravka <alexey.popravka@horsedevel.com>
Date:   Fri May 30 11:00:25 2014 +0300

    .travis.yml: another try

commit 95f1f4358beea23cd70f3fb93838f0f788007a13
Author: Alexey Popravka <alexey.popravka@horsedevel.com>
Date:   Fri May 30 10:58:22 2014 +0300

    few more typos fixed

commit 82a004ad15978e49d770b00f0795b52fdbcfff1d
Author: Alexey Popravka <alexey.popravka@horsedevel.com>
Date:   Fri May 30 10:50:42 2014 +0300

    .travis.yml typo fixed","4619b95ce370fd1f209a40cb5b2f6bda2da84d42","","api.github.com,git_clone","[u'["".travis.yml"", ""tests/connection_test.py"", ""tests/_testutil.py""]']","False","[]","[]","[u'@horsedevel']","[]"
"commit_messages","","aio-libs","aioredis","popravich","2017-01-13 14:13:28","set version to 1.0.0b1","467879f9d358c8d0aff9e5d78c71ab3187ac30f0","","api.github.com,git_clone","[u'["".bumpversion.cfg"", ""docs/conf.py"", ""aioredis/__init__.py"", "".appveyor.yml""]']","False","[]","[]","[]","[]"
"commit_messages","","aio-libs","aioredis","popravich","2016-12-20 15:20:06","a try to fix occasionally failing test","46b10e1e17d919c80626398789516e2cfb122682","","api.github.com,git_clone","[u'[""tests/pubsub_commands_test.py""]']","False","[]","[]","[]","[]"
"commit_messages","","aio-libs","aioredis","popravich","2014-06-19 08:14:01","docs update: RedisPool api reference draft","46c262cd0f62e64c2057e7aa9441c41331cccdce","","api.github.com,git_clone","[u'[""docs/api_reference.rst"", ""docs/glossary.rst"", ""docs/conf.py"", ""docs/index.rst""]']","False","[]","[]","[]","[]"
"commit_messages","","aio-libs","aioredis","popravich","2017-06-08 20:27:46","Merge pull request #239 from argaen/pool_close_warning_#236 (closes #236)

close_waiter is lazily created","46e0f48ca41f9e594719ff733d2427c393e40f46","","api.github.com,git_clone","[u'(unknown)']","False","[]","[{u'raw': u'#236', u'refstyle': u'#d', u'parts': [u'aio-libs', u'aioredis', u'236', u'']}, {u'raw': u'#239', u'refstyle': u'#d', u'parts': [u'aio-libs', u'aioredis', u'239', u'']}, {u'raw': u'argaen/pool_close_warning_#236', u'refstyle': u'o/p#d', u'parts': [u'argaen', u'pool_close_warning_', u'236', u'']}]","[]","[]"
"commit_messages","","aio-libs","aioredis","jettify","2014-07-29 20:49:55","fix scan test","4714347dd3482fc37508cee664c25058056a6d0d","","api.github.com,git_clone","[u'[""tests/generic_commands_test.py""]']","False","[]","[]","[]","[]"
"commit_messages","","aio-libs","aioredis","popravich","2014-07-07 08:08:27","MANIFEST.in added (fixed source distribution)","4741731fe55d98c29d15e8e06ec02de62ac9cb1e","","api.github.com,git_clone","[u'[""MANIFEST.in""]']","False","[]","[]","[]","[]"
"commit_messages","","aio-libs","aioredis","Ins1ne","2015-02-24 20:24:58","add sort test, update gitignore","476d708f89b196a0f445255b01cbb2fd941efa45","","api.github.com,git_clone","[u'[""tests/generic_commands_test.py"", "".gitignore""]']","False","[]","[]","[]","[]"
"commit_messages","","aio-libs","aioredis","popravich","2015-07-06 19:35:11","Merge pull request #68 from kernel0/encoding_fix

fix : when create_pool has an encoding, hgetall has to return decoding results","479ca5219d59b67d87d1a35edf7a521b78874de8","","api.github.com,git_clone","[u'[""aioredis/connection.py"", ""tests/pool_test.py""]']","False","[]","[{u'raw': u'#68', u'refstyle': u'#d', u'parts': [u'aio-libs', u'aioredis', u'68', u'']}]","[]","[]"
"commit_messages","","aio-libs","aioredis","popravich","2017-05-11 12:48:38","trying to fix latency-sensitive tests","480a2ea7a0afffdcbfbb4d7dd66b9293d70b6df9","","api.github.com,git_clone","[u'(unknown)']","False","[]","[]","[]","[]"
"commit_messages","","aio-libs","aioredis","popravich","2014-08-01 08:42:41","fixed transaction handling","4813a9ca22f96323dd9484a50eaf82af7a2ac873","","api.github.com,git_clone","[u'[""aioredis/connection.py""]']","False","[]","[]","[]","[]"
"commit_messages","","aio-libs","aioredis","popravich","2014-07-21 12:19:42","Merge pull request #32 from tailhook/pool_err_test

Add tests for incorrect transaction handling","484ce6e8cb53d277aa3ff355acb494aa4104cebc","","api.github.com,git_clone","[u'[""tests/pool_test.py""]']","False","[]","[{u'raw': u'#32', u'refstyle': u'#d', u'parts': [u'aio-libs', u'aioredis', u'32', u'']}]","[]","[]"
"commit_messages","","aio-libs","aioredis","krkd","2015-07-28 14:09:30","Fixed typo in the documentation","492bb8be6e3ae22c39ff0d21b63c139bb737c770","","api.github.com,git_clone","[u'[""aioredis/pool.py""]']","False","[]","[]","[]","[]"
"commit_messages","","aio-libs","aioredis","popravich","2016-06-06 09:58:47","create_redis fixture parametrized with 'single' and 'pool' modes","492c88c03534ab9f711e3415839511e0c22cde98","","api.github.com,git_clone","[u'[""tests/conftest.py""]']","False","[]","[]","[]","[]"
"commit_messages","","aio-libs","aioredis","popravich","2015-06-03 07:21:14","connection fix","493c5fd887314cf4e7560d9a93493e0722b77596","","api.github.com,git_clone","[u'[""aioredis/connection.py"", ""tests/connection_test.py""]']","False","[]","[]","[]","[]"
"commit_messages","","aio-libs","aioredis","popravich","2016-05-24 08:37:28","docs enhancement","49665b42990bd567f5c97d41d68edc7f4ec7d3cd","","api.github.com,git_clone","[u'[""docs/api_reference.rst"", ""docs/mixins.rst"", ""Makefile"", ""docs/conf.py"", ""docs/requirements.txt""]']","False","[]","[]","[]","[]"
"commit_messages","","aio-libs","aioredis","jettify","2014-07-07 16:50:29","add more validation to commands arguments","496b34f2f7090894e82b92b763f15a38e0ea8b7a","","api.github.com,git_clone","[u'[""aioredis/commands/list.py"", ""tests/list_commands_test.py""]']","False","[]","[]","[]","[]"
"commit_messages","","aio-libs","aioredis","popravich","2015-02-25 10:38:32","Merge pull request #57 from Ins1ne/master

add sort test, update gitignore","49b3e85c9e4a78ff919a7a73a6e1e127d34df283","","api.github.com,git_clone","[u'[""aioredis/util.py"", ""aioredis/commands/sorted_set.py"", ""tests/generic_commands_test.py"", "".gitignore""]']","False","[]","[{u'raw': u'#57', u'refstyle': u'#d', u'parts': [u'aio-libs', u'aioredis', u'57', u'']}]","[]","[]"
"commit_messages","","aio-libs","aioredis","ciscorn","2015-10-19 15:53:32","Close all pubsub channels when connection is closed","4a394169f7f0d172c22d0a7d4a40293bc4f56bfb","","api.github.com,git_clone","[u'[""aioredis/util.py"", ""aioredis/connection.py""]']","False","[]","[]","[]","[]"
"commit_messages","","aio-libs","aioredis","popravich","2014-07-24 06:39:00","Merge pull request #34 from jettify/feature-sorted-sets12

zrangebyscore, zrank and zem commands","4acffd6faae9bbac0d856d4bea369ae8789d878a","","api.github.com,git_clone","[u'[""aioredis/commands/sorted_set.py"", ""tests/sorted_set_commands_test.py""]']","False","[]","[{u'raw': u'#34', u'refstyle': u'#d', u'parts': [u'aio-libs', u'aioredis', u'34', u'']}]","[]","[]"
"commit_messages","","aio-libs","aioredis","popravich","2017-10-09 19:30:05","Merge pull request #301 from honzasp/master

Use call_soon() when closing in conn._read_data()","4b2d4ec63fab3e19423fdb7f63f7059d9618a607","","api.github.com,git_clone","[u'(unknown)']","False","[]","[{u'raw': u'#301', u'refstyle': u'#d', u'parts': [u'aio-libs', u'aioredis', u'301', u'']}]","[]","[]"
"commit_messages","","aio-libs","aioredis","popravich","2016-03-28 08:46:27",".travis.yml: install socat tool","4b351d1b912125ff8900a88d26076133b5d64dbe","","api.github.com,git_clone","[u'["".travis.yml""]']","False","[]","[]","[]","[]"
"commit_messages","","aio-libs","aioredis","popravich","2016-12-02 13:28:37","typo fixed","4bbd8e38d072e13b561911f2cde837b0fb72bc53","","api.github.com,git_clone","[u'[""README.rst""]']","False","[]","[]","[]","[]"
"commit_messages","","aio-libs","aioredis","popravich","2016-12-16 13:23:33","trying to fix racing test","4c0e9405a937b916727423d81b96a595b9916cb1","","api.github.com,git_clone","[u'[""Makefile"", ""tests/requirements.txt"", ""tests/generic_commands_test.py""]']","False","[]","[]","[]","[]"
"commit_messages","","aio-libs","aioredis","popravich","2017-01-10 16:22:25","documenting ConnectionsPool","4c6dc775168a1c30201ef40e78d3bcab6bd64ed0","","api.github.com,git_clone","[u'[""docs/api_reference.rst"", ""aioredis/pool.py"", ""docs/spelling_wordlist.txt""]']","False","[]","[]","[]","[]"
"commit_messages","","aio-libs","aioredis","pyup-bot","2016-09-27 14:32:48","Pin hiredis to latest version 0.2.0 (#150)","4dfdfc28f06683f80eb44281b07df415b8d035cf","","api.github.com,git_clone","[u'[""tests/requirements.txt""]']","False","[]","[{u'raw': u'#150', u'refstyle': u'#d', u'parts': [u'aio-libs', u'aioredis', u'150', u'']}]","[]","[]"
"commit_messages","","aio-libs","aioredis","popravich","2015-07-28 09:10:12","Merge pull request #74 from kernel0/util_fix

util functions fix (fixes : #70)","4e04a8cf702c2ecf4b86dc5db106a93a383a4e30","","api.github.com,git_clone","[u'[""aioredis/util.py"", ""tests/hash_commands_test.py"", ""tests/string_commands_test.py"", ""tests/_testutil.py""]']","False","[]","[{u'raw': u'#70', u'refstyle': u'#d', u'parts': [u'aio-libs', u'aioredis', u'70', u'']}, {u'raw': u'#74', u'refstyle': u'#d', u'parts': [u'aio-libs', u'aioredis', u'74', u'']}]","[]","[]"
"commit_messages","","aio-libs","aioredis","asvetlov","2015-09-12 12:11:26","Merge pull request #80 from iho/patch-1

Mistype","4e63fd363d581108c8de1165d1188ff1235b8106","","api.github.com,git_clone","[u'[""README.rst""]']","False","[]","[{u'raw': u'#80', u'refstyle': u'#d', u'parts': [u'aio-libs', u'aioredis', u'80', u'']}]","[]","[]"
"commit_messages","","aio-libs","aioredis","popravich","2016-03-10 21:23:31","fix subscribe concurrency issue (closes #113)","4e65c088e8d476f21c3c1066109afdb15b1db62f","","api.github.com,git_clone","[u'[""aioredis/connection.py""]']","False","[]","[{u'raw': u'#113', u'refstyle': u'#d', u'parts': [u'aio-libs', u'aioredis', u'113', u'']}]","[]","[]"
"commit_messages","","aio-libs","aioredis","popravich","2014-07-18 10:18:57","basic response decoding implemented","4ee7a484c395aa81d4d80265b584915a98630058","","api.github.com,git_clone","[u'[""tests/pool_test.py"", ""aioredis/commands/__init__.py"", ""tests/connection_test.py"", ""aioredis/connection.py"", ""aioredis/pool.py""]']","False","[]","[]","[]","[]"
"commit_messages","","aio-libs","aioredis","popravich","2015-10-29 17:23:08","test for a bug with Channel.get","4f7de019b12ec0a886f4da393f944fe1ede12d1e","","api.github.com,git_clone","[u'[""tests/pubsub_commands_test.py"", ""examples/pubsub2.py""]']","False","[]","[]","[]","[]"
"commit_messages","","aio-libs","aioredis","popravich","2016-05-26 12:40:15","docs updated: contributing doc added","4f8f487e681786a0f3f9760cf4c1050c10c1ecab","","api.github.com,git_clone","[u'[""docs/glossary.rst"", ""Makefile"", ""docs/devel.rst"", ""docs/index.rst""]']","False","[]","[]","[]","[]"
"commit_messages","","aio-libs","aioredis","jettify","2016-02-10 07:15:39","add missed coroutine decorator","4fa6d3df84e6befb34ae5cef990cca266f5d385c","","api.github.com,git_clone","[u'[""aioredis/sentinel.py""]']","False","[]","[]","[]","[]"
"commit_messages","","aio-libs","aioredis","popravich","2016-07-29 14:52:36","fix sentinel info for role command","4fc0a0e26667c560bc4ac4af3afa003df4f8fb68","","api.github.com,git_clone","[u'[""aioredis/commands/server.py""]']","False","[]","[]","[]","[]"
"commit_messages","","aio-libs","aioredis","popravich","2016-03-28 11:03:32","docs updated","4fc6ebc833527c75a606fd0cce5bd0fb1f859249","","api.github.com,git_clone","[u'[""docs/api_reference.rst"", ""README.rst"", ""docs/start.rst""]']","False","[]","[]","[]","[]"
"commit_messages","","aio-libs","aioredis","popravich","2015-07-06 06:44:29","version bumped","501609ae6c9542a53110316e3e694eb677bfc5e5","","api.github.com,git_clone","[u'[""aioredis/__init__.py"", ""CHANGES.txt"", ""docs/conf.py""]']","False","[]","[]","[]","[]"
"commit_messages","","aio-libs","aioredis","popravich","2015-07-07 07:19:56","set commands updated: encoding param added","505892f30f57da07abf74b1bfee65b6f9d21f8f7","","api.github.com,git_clone","[u'[""aioredis/commands/set.py"", ""tests/set_commands_test.py""]']","False","[]","[]","[]","[]"
"commit_messages","","aio-libs","aioredis","popravich","2014-08-28 15:03:53","added few zset flags/consts","505e9af85b18f4dd75c2d0799055fd6737c3af03","","api.github.com,git_clone","[u'[""tests/multi_exec_test.py"", ""Makefile"", ""aioredis/commands/sorted_set.py"", ""aioredis/connection.py"", ""aioredis/commands/string.py"", ""tests/sorted_set_commands_test.py""]']","False","[]","[]","[]","[]"
"commit_messages","","aio-libs","aioredis","popravich","2014-09-22 18:51:26","CHANGES updated; test fixed","51065c8529dfc3c955ffeece00c3cb3ac61da46f","","api.github.com,git_clone","[u'[""tests/transaction_commands_test.py"", ""CHANGES.txt""]']","False","[]","[]","[]","[]"
"commit_messages","","aio-libs","aioredis","popravich","2015-11-09 15:54:14","added failing multi/exec encoding test","510f99caca46e31e29b28579577abe0ab2b4bdda","","api.github.com,git_clone","[u'[""tests/transaction_commands_test.py""]']","False","[]","[]","[]","[]"
"commit_messages","","aio-libs","aioredis","popravich","2014-08-13 07:26:41","few more bits of cleanup","515187105f682a322f219aef3ca00a6a7351fc98","","api.github.com,git_clone","[u'[""aioredis/commands/transaction.py"", ""tests/transaction_commands_test.py"", ""aioredis/errors.py"", ""aioredis/__init__.py"", ""tests/multi_exec_test.py""]']","False","[]","[]","[]","[]"
"commit_messages","","aio-libs","aioredis","popravich","2014-12-16 07:59:37","Merge pull request #56 from tailhook/cancel_hang

Add test on aioredis hang, when coroutine is canceled","516cec07622d0611f9db5f94e60586cac627e5b8","","api.github.com,git_clone","[u'[""tests/string_commands_test.py""]']","False","[]","[{u'raw': u'#56', u'refstyle': u'#d', u'parts': [u'aio-libs', u'aioredis', u'56', u'']}]","[]","[]"
"commit_messages","","aio-libs","aioredis","pyup-bot","2016-11-15 12:40:48","Update flake8 from 3.0.4 to 3.2.0 (#167)","52ab67af3c1d3d79b8b333915df580576f3b1c72","","api.github.com,git_clone","[u'[""tests/requirements.txt""]']","False","[]","[{u'raw': u'#167', u'refstyle': u'#d', u'parts': [u'aio-libs', u'aioredis', u'167', u'']}]","[]","[]"
"commit_messages","","aio-libs","aioredis","popravich","2015-06-02 08:45:59","few bits of cleanup","5361a15fff6b99710c1858ee28e2e75c4cfa65e8","","api.github.com,git_clone","[u'[""aioredis/commands/hash.py"", ""aioredis/commands/server.py""]']","False","[]","[]","[]","[]"
"commit_messages","","aio-libs","aioredis","popravich","2016-06-06 12:06:30","fix address tests","53ccce72b8ac050703b20218b7df280cfb627f79","","api.github.com,git_clone","[u'[""aioredis/connection.py"", ""tests/connection_test.py""]']","False","[]","[]","[]","[]"
"commit_messages","","aio-libs","aioredis","popravich","2014-06-15 12:24:32","README updated","53e763ef049248bbda5c37b476ec4d90e5489875","","api.github.com,git_clone","[u'[""README.rst""]']","False","[]","[]","[]","[]"
"commit_messages","","aio-libs","aioredis","popravich","2016-07-05 08:23:19","Merge pull request #132 from aio-libs/spelling

Spelling","53fdb15b3a8dd572e2b94f92dfa3c12291b739c5","","api.github.com,git_clone","[u'[""aioredis/commands/generic.py"", ""docs/Makefile"", ""docs/conf.py"", ""docs/requirements.txt"", ""aioredis/commands/sorted_set.py"", ""docs/devel.rst"", ""CHANGES.txt"", "".travis.yml"", ""docs/spelling_wordlist.txt"", ""docs/start.rst""]']","False","[]","[{u'raw': u'#132', u'refstyle': u'#d', u'parts': [u'aio-libs', u'aioredis', u'132', u'']}]","[]","[]"
"commit_messages","","aio-libs","aioredis","popravich","2017-05-23 14:54:15","Merge pull request #233 from aio-libs/pyup-update-pytest-3.0.7-to-3.1.0

Update pytest to 3.1.0","54bd72b944ab9e150411535948ff1a2fc9c9fa4b","","api.github.com,git_clone","[u'(unknown)']","False","[]","[{u'raw': u'#233', u'refstyle': u'#d', u'parts': [u'aio-libs', u'aioredis', u'233', u'']}]","[]","[]"
"commit_messages","","aio-libs","aioredis","popravich","2016-11-26 12:27:19","Merge pull request #170 from aio-libs/travis

reflow travis-ci configuration","54cf2e7beaf0d4061df19ad11036eb0854e94ad5","","api.github.com,git_clone","[u'[""examples/transaction.py"", "".travis.yml"", ""Makefile"", ""tests/conftest.py""]']","False","[]","[{u'raw': u'#170', u'refstyle': u'#d', u'parts': [u'aio-libs', u'aioredis', u'170', u'']}]","[]","[]"
"commit_messages","","aio-libs","aioredis","popravich","2017-05-03 12:23:38","update Makefile & add SSL keys to repository","551ba955f9e4463ca35e1552b1acbcddda29b318","","api.github.com,git_clone","[u'(unknown)']","False","[]","[]","[]","[]"
"commit_messages","","aio-libs","aioredis","jettify","2016-02-09 22:41:30","more clean asserts on exception","5545b78c021097b10fcbb239a5e70478847b27c4","","api.github.com,git_clone","[u'[""tests/sentinel_test.py""]']","False","[]","[]","[]","[]"
"commit_messages","","aio-libs","aioredis","jettify","2014-07-28 19:06:34","zremrangebylex","5564a60d0d309efefd4836e1a8707c9e0383f06a","","api.github.com,git_clone","[u'[""aioredis/commands/sorted_set.py"", ""tests/sorted_set_commands_test.py""]']","False","[]","[]","[]","[]"
"commit_messages","","aio-libs","aioredis","popravich","2014-05-25 19:30:49","tests runner added","5570be6312fb97dae387db7e160379e2e7fb8037","","api.github.com,git_clone","[u'[""aioredis/protocol.py"", ""aioredis/_testutil.py"", ""tests/protocol_test.py"", ""Makefile"", ""runtests.py"", ""aioredis/connection.py""]']","False","[]","[]","[]","[]"
"commit_messages","","aio-libs","aioredis","pfreixes","2017-05-11 15:07:55","Some small MR issues fixed","561e605291d71f5a5e642454494c915127020ca9","","api.github.com,git_clone","[u'(unknown)']","False","[]","[]","[]","[]"
"commit_messages","","aio-libs","aioredis","jettify","2014-06-16 19:32:48","ping travis ci","5653c6782063736442aa945ea3896fd97101ea2c","","api.github.com,git_clone","[u'[""tests/hyperloglog_commands_test.py""]']","False","[]","[]","[]","[]"
"commit_messages","","aio-libs","aioredis","pyup-bot","2017-09-26 07:05:22","Update pytest-xdist from 1.18.1 to 1.20.0","566591d2567df203cc60b7f4b5e63acafde2ede0","","api.github.com,git_clone","[u'(unknown)']","False","[]","[]","[]","[]"
"commit_messages","","aio-libs","aioredis","popravich","2014-08-06 08:56:59","several small fixes","57aac93087a4a7076525390cbecf5caf9c286eb0","","api.github.com,git_clone","[u'[""aioredis/commands/transaction.py"", ""tests/pool_test.py"", ""aioredis/pool.py""]']","False","[]","[]","[]","[]"
"commit_messages","","aio-libs","aioredis","popravich","2017-08-06 19:13:55","some doc updates","57cfa7022cfae07bf24b97f310a8d765f63129f3","","api.github.com,git_clone","[u'(unknown)']","False","[]","[]","[]","[]"
"commit_messages","","aio-libs","aioredis","popravich","2017-09-26 08:23:14","Merge pull request #295 from aio-libs/pyup

Update dependencies","580cf58a547a0b65f40e2cd2baf2f6ab657e517d","","api.github.com,git_clone","[u'(unknown)']","False","[]","[{u'raw': u'#295', u'refstyle': u'#d', u'parts': [u'aio-libs', u'aioredis', u'295', u'']}]","[]","[]"
"commit_messages","","aio-libs","aioredis","popravich","2016-08-25 15:15:30","tests fix","584127f4cf8fd08e0da8b7424c455857b906bf43","","api.github.com,git_clone","[u'[""tests/pool_test.py"", ""tests/conftest.py""]']","False","[]","[]","[]","[]"
"commit_messages","","aio-libs","aioredis","popravich","2014-06-02 17:47:26","RedisPool tests","5844644ef85dbd930b9238974c63bff28a64ae6f","","api.github.com,git_clone","[u'[""aioredis/connection.py"", ""tests/pool_test.py"", ""aioredis/pool.py""]']","False","[]","[]","[]","[]"
"commit_messages","","aio-libs","aioredis","popravich","2016-11-28 09:51:26","update pubsub docs","5883314d948230ffa8c8f066215b889492ea8f21","","api.github.com,git_clone","[u'[""docs/api_reference.rst"", ""aioredis/commands/pubsub.py""]']","False","[]","[]","[]","[]"
"commit_messages","","aio-libs","aioredis","the-panda","2016-04-05 10:45:19","Bugfix: Shield close_waiter from cancellation of wait_closed.","58e616d318cc1f6c5afdf2daeac55d0ee6a4a535","","api.github.com,git_clone","[u'[""aioredis/connection.py""]']","False","[]","[]","[]","[]"
"commit_messages","","aio-libs","aioredis","popravich","2016-06-22 07:38:28","pipeline/multi_exec fixes for pool","594dfc22fbaf548bee59a14360faed454e042996","","api.github.com,git_clone","[u'[""aioredis/commands/transaction.py"", ""aioredis/commands/__init__.py"", ""tests/reconnect_test.py""]']","False","[]","[]","[]","[]"
"commit_messages","","aio-libs","aioredis","popravich","2015-06-03 07:17:43","small docs fix","59c5860f87225fecbfe2860c206042783df0871a","","api.github.com,git_clone","[u'[""docs/mixins.rst""]']","False","[]","[]","[]","[]"
